season_year,game_date,game_start_utc,player_name,team,opponent_team,travel_status,result,minutes_played,fgm,fga,fg_pct,ftm,fta,ft_pct,oreb,dreb,ast,tov,stl,blk,pf,pts,plus_minus,nba_fantasy_pts,seconds_played,post_type,post_count,total_comments,total_score
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,Jake LaRavia,LAL,CHI,away,W,33.416666666666664,3,6,0.5,0,0,0.0,1,4,4,0,3,0,1,8,-9,29.0,2005,Other,1,33,268
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,GG Jackson,MEM,HOU,away,L,27.328333333333333,6,16,0.375,2,3,0.667,1,2,1,0,1,0,2,14,-4,22.1,1640,Highlight,3,15,147
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,Santi Aldama,MEM,HOU,away,L,27.416666666666668,7,12,0.583,2,3,0.667,3,4,2,1,0,0,1,17,-5,27.4,1645,Highlight,1,4,90
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,Santi Aldama,MEM,HOU,away,L,27.416666666666668,7,12,0.583,2,3,0.667,3,4,2,1,0,0,1,17,-5,27.4,1645,Other,1,2,8
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,Cedric Coward,MEM,HOU,away,L,29.666666666666668,3,13,0.231,2,3,0.667,2,5,2,2,1,1,3,8,-14,23.4,1780,Other,1,74,89
2025-26,2026-01-26,2026-01-27 02:30:00.000000 UTC,Joe Ingles,MIN,GSW,home,W,5.2333333333333334,0,0,0.0,0,0,0.0,0,0,1,0,1,0,0,0,-4,4.5,314,Highlight,1,8,22
2025-26,2026-01-26,2026-01-27 02:30:00.000000 UTC,Jaden McDaniels,MIN,GSW,home,W,30.4,4,9,0.444,4,4,1.0,0,3,3,3,0,3,1,14,17,28.1,1824,Other,1,145,286
2025-26,2026-01-26,2026-01-27 02:30:00.000000 UTC,Donte DiVincenzo,MIN,GSW,home,W,31.358333333333334,5,10,0.5,0,0,0.0,2,2,8,4,1,3,1,15,12,39.8,1882,Highlight,1,9,38
2025-26,2026-01-26,2026-01-27 00:00:00.000000 UTC,Jalen Suggs,ORL,CLE,away,L,27.288333333333334,2,13,0.154,0,0,0.0,2,3,6,3,2,1,3,4,-6,25.0,1637,Highlight,1,4,19
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Justin Edwards,PHI,CHA,away,L,16.4,1,3,0.333,2,2,1.0,1,0,2,0,1,0,2,4,1,11.2,984,Highlight,1,10,45
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Adem Bona,PHI,CHA,away,L,16.476666666666667,1,2,0.5,0,0,0.0,1,1,0,1,2,0,3,2,-26,9.4,989,Highlight,1,4,14
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Trendon Watford,PHI,CHA,away,L,17.216666666666665,1,6,0.167,1,2,0.5,0,2,0,1,1,0,3,3,-14,7.4,1033,Highlight,2,21,30
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Jared McCain,PHI,CHA,away,L,22.866666666666667,6,13,0.462,0,0,0.0,0,3,3,3,0,1,0,16,3,24.1,1372,Highlight,1,10,79
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Tyrese Maxey,PHI,CHA,away,L,25.3,3,12,0.25,0,0,0.0,1,1,7,3,0,0,0,6,-36,15.9,1518,Other,1,42,248
2025-26,2026-01-26,2026-01-26 20:00:00.000000 UTC,Quentin Grimes,PHI,CHA,away,L,26.233333333333334,5,11,0.455,4,5,0.8,0,3,5,2,1,0,2,14,-7,26.1,1574,Highlight,1,10,79
2025-26,2026-01-26,2026-01-27 01:00:00.000000 UTC,Jrue Holiday,POR,BOS,away,L,24.441666666666666,5,11,0.455,1,2,0.5,0,3,3,2,3,0,1,14,3,29.1,1467,Other,2,208,610
2025-26,2026-01-24,2026-01-25 01:00:00.000000 UTC,Matas Buzelis,CHI,BOS,home,W,32.43333333333333,5,13,0.385,0,0,0.0,1,7,5,2,0,1,2,14,15,32.1,1946,Highlight,1,8,116
2025-26,2026-01-24,2026-01-25 00:00:00.000000 UTC,Goga Bitadze,ORL,CLE,home,L,5.291666666666667,1,4,0.25,0,0,0.0,3,3,0,0,0,0,1,2,2,9.2,318,Other,1,35,23
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Deandre Ayton,LAL,DAL,away,W,23.753333333333334,4,16,0.25,1,2,0.5,5,6,0,1,0,1,4,9,-12,24.2,1425,Highlight,1,10,33
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Deandre Ayton,LAL,DAL,away,W,23.753333333333334,4,16,0.25,1,2,0.5,5,6,0,1,0,1,4,9,-12,24.2,1425,Other,4,306,843
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Rui Hachimura,LAL,DAL,away,W,27.133333333333333,6,13,0.462,1,1,1.0,1,7,1,0,0,1,1,17,21,31.1,1628,Other,1,2,14
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Rui Hachimura,LAL,DAL,away,W,27.133333333333333,6,13,0.462,1,1,1.0,1,7,1,0,0,1,1,17,21,31.1,1628,Highlight,1,28,128
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Daniel Gafford,DAL,LAL,home,L,16.265,0,1,0.0,2,2,1.0,0,2,1,0,0,2,2,2,-5,11.9,976,Highlight,1,2,21
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Ryan Nembhard,DAL,LAL,home,L,4.2333333333333334,0,1,0.0,2,2,1.0,0,0,2,1,0,0,0,2,1,4.0,254,Highlight,1,6,22
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Brandon Williams,DAL,LAL,home,L,23.183333333333334,8,17,0.471,4,5,0.8,0,4,4,2,0,0,2,20,-24,28.8,1391,Highlight,1,10,33
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Adem Bona,PHI,NYK,home,L,11.583333333333334,1,2,0.5,0,0,0.0,1,0,0,1,0,1,4,2,0,5.2,695,Highlight,1,2,32
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Joel Embiid,PHI,NYK,home,L,36.401666666666664,13,21,0.619,9,12,0.75,3,8,5,4,0,1,2,38,-3,57.7,2184,Other,4,149,592
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Joel Embiid,PHI,NYK,home,L,36.401666666666664,13,21,0.619,9,12,0.75,3,8,5,4,0,1,2,38,-3,57.7,2184,Highlight,7,229,1422
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Quentin Grimes,PHI,NYK,home,L,18.86,2,6,0.333,0,0,0.0,0,3,3,0,0,1,1,4,0,15.1,1132,Highlight,1,1,7
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Jalen Brunson,NYK,PHI,away,W,37.923333333333332,11,24,0.458,3,5,0.6,1,4,6,2,0,0,3,31,7,44.0,2275,Highlight,6,187,1169
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Ariel Hukporti,NYK,PHI,away,W,4.1,1,1,1.0,0,0,0.0,1,2,0,0,0,1,1,2,-3,8.6,246,Highlight,1,1,7
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Mikal Bridges,NYK,PHI,away,W,28.83,3,16,0.188,2,2,1.0,1,2,4,2,0,0,1,9,4,16.6,1730,Highlight,1,2,19
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Landry Shamet,NYK,PHI,away,W,24.513333333333332,4,9,0.444,1,2,0.5,1,3,2,1,0,0,1,12,3,18.8,1471,Highlight,3,11,68
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Karl-Anthony Towns,NYK,PHI,away,W,16.02,2,4,0.5,5,7,0.714,0,6,1,2,0,1,6,10,-6,19.7,961,Highlight,3,40,118
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Josh Hart,NYK,PHI,away,W,36.55,4,9,0.444,1,5,0.2,5,8,7,1,0,1,3,10,5,38.1,2193,Other,1,11,25
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Josh Hart,NYK,PHI,away,W,36.55,4,9,0.444,1,5,0.2,5,8,7,1,0,1,3,10,5,38.1,2193,Highlight,2,8,50
2025-26,2026-01-24,2026-01-25 02:30:00.000000 UTC,Bam Adebayo,MIA,UTA,away,W,31.016666666666666,8,19,0.421,6,6,1.0,7,8,2,3,0,1,1,26,19,47.0,1861,Other,1,17,82
2025-26,2026-01-24,2026-01-25 01:00:00.000000 UTC,Kevin Huerter,CHI,BOS,home,W,24.1,5,7,0.714,0,0,0.0,1,5,3,0,1,0,3,12,5,26.7,1446,Highlight,2,83,868
2025-26,2026-01-24,2026-01-25 01:00:00.000000 UTC,Kevin Huerter,CHI,BOS,home,W,24.1,5,7,0.714,0,0,0.0,1,5,3,0,1,0,3,12,5,26.7,1446,Other,1,4,101
2025-26,2026-01-24,2026-01-24 17:00:00.000000 UTC,Alex Sarr,WAS,CHA,away,L,37.278333333333336,11,19,0.579,1,1,1.0,3,1,1,2,1,1,3,24,-16,34.3,2237,Highlight,1,14,9
2025-26,2026-01-24,2026-01-25 01:00:00.000000 UTC,Derrick White,BOS,CHI,away,L,38.56666666666667,5,18,0.278,2,2,1.0,3,4,7,0,1,1,1,15,1,39.9,2314,Other,1,5,61
2025-26,2026-01-24,2026-01-25 01:00:00.000000 UTC,Derrick White,BOS,CHI,away,L,38.56666666666667,5,18,0.278,2,2,1.0,3,4,7,0,1,1,1,15,1,39.9,2314,Highlight,1,8,116
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Jarred Vanderbilt,LAL,DAL,away,W,12.483333333333333,3,6,0.5,0,2,0.0,1,3,2,0,1,0,1,8,-4,18.8,749,Other,1,2,14
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Jarred Vanderbilt,LAL,DAL,away,W,12.483333333333333,3,6,0.5,0,2,0.0,1,3,2,0,1,0,1,8,-4,18.8,749,Highlight,1,2,21
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,LeBron James,LAL,DAL,away,W,36.57,8,16,0.5,0,0,0.0,2,6,5,1,1,1,2,17,-8,39.1,2194,Highlight,1,30,260
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Max Christie,DAL,LAL,home,L,34.581666666666663,8,18,0.444,4,4,1.0,0,2,3,0,1,0,1,24,-9,33.9,2075,Highlight,2,11,47
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Caleb Martin,DAL,LAL,home,L,23.65,6,10,0.6,2,2,1.0,0,3,1,0,1,2,3,17,14,31.1,1419,Other,1,1,9
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Naji Marshall,DAL,LAL,home,L,36.983333333333334,7,15,0.467,7,10,0.7,4,7,2,3,1,0,3,21,-8,37.2,2219,Other,2,115,2313
2025-26,2026-01-24,2026-01-25 02:30:00.000000 UTC,Svi Mykhailiuk,UTA,MIA,home,L,17.233333333333334,3,4,0.75,2,2,1.0,1,2,1,2,1,0,1,8,-15,14.1,1034,Highlight,1,3,14
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,VJ Edgecombe,PHI,NYK,home,L,39.216666666666669,5,9,0.556,3,4,0.75,1,2,4,2,1,0,5,14,1,24.6,2353,Highlight,3,20,78
2025-26,2026-01-24,2026-01-24 17:00:00.000000 UTC,Kon Knueppel,CHA,WAS,home,W,31.9,5,11,0.455,3,4,0.75,1,3,3,1,1,0,1,16,-9,27.3,1914,Highlight,1,3,29
2025-26,2026-01-24,2026-01-24 17:00:00.000000 UTC,LaMelo Ball,CHA,WAS,home,W,31.605,8,19,0.421,1,1,1.0,0,2,11,3,1,0,2,20,6,38.9,1896,Highlight,2,17,38
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Klay Thompson,DAL,LAL,home,L,14.433333333333334,2,5,0.4,0,2,0.0,1,2,1,3,2,0,1,6,5,14.1,866,Highlight,1,1,12
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Cooper Flagg,DAL,LAL,home,L,34.31666666666667,7,20,0.35,1,2,0.5,2,5,6,0,2,0,3,16,-4,39.4,2059,Highlight,2,26,112
2025-26,2026-01-24,2026-01-25 01:30:00.000000 UTC,Cooper Flagg,DAL,LAL,home,L,34.31666666666667,7,20,0.35,1,2,0.5,2,5,6,0,2,0,3,16,-4,39.4,2059,Other,1,1,9
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Tyrese Maxey,PHI,NYK,home,L,38.06666666666667,8,15,0.533,3,3,1.0,0,3,6,3,2,1,4,22,-7,40.6,2284,Highlight,3,80,103
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Paul George,PHI,NYK,home,L,32.298333333333332,3,10,0.3,3,3,1.0,1,5,2,1,2,0,2,9,-2,24.2,1938,Highlight,1,3,18
2025-26,2026-01-24,2026-01-25 00:00:00.000000 UTC,Donovan Mitchell,CLE,ORL,away,W,37.616666666666667,15,30,0.5,4,5,0.8,2,3,9,3,2,0,4,36,15,58.5,2257,Post Game Thread,1,48,72
2025-26,2026-01-24,2026-01-25 00:00:00.000000 UTC,Donovan Mitchell,CLE,ORL,away,W,37.616666666666667,15,30,0.5,4,5,0.8,2,3,9,3,2,0,4,36,15,58.5,2257,Highlight,1,4,19
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,Mitchell Robinson,NYK,PHI,away,W,26.646666666666668,3,4,0.75,0,0,0.0,6,4,0,0,2,2,4,6,14,30.0,1599,Highlight,4,26,129
2025-26,2026-01-24,2026-01-24 20:00:00.000000 UTC,OG Anunoby,NYK,PHI,away,W,36.4,10,15,0.667,1,2,0.5,3,4,4,2,2,0,0,23,-8,41.4,2184,Highlight,5,38,223
2025-26,2026-01-24,2026-01-24 17:00:00.000000 UTC,Justin Champagnie,WAS,CHA,away,L,32.116666666666667,7,9,0.778,0,0,0.0,3,8,3,2,3,2,1,15,4,45.7,1927,Other,1,16,173
2025-26,2026-01-24,2026-01-24 17:00:00.000000 UTC,Justin Champagnie,WAS,CHA,away,L,32.116666666666667,7,9,0.778,0,0,0.0,3,8,3,2,3,2,1,15,4,45.7,1927,Highlight,2,22,52
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Luke Kennard,ATL,MIA,away,W,23.083333333333332,4,6,0.667,0,0,0.0,1,4,1,0,0,1,3,12,22,22.5,1385,Other,1,41,218
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Jalen Johnson,ATL,MIA,away,W,34.9,11,18,0.611,2,4,0.5,0,11,11,2,0,0,4,27,10,54.7,2094,Other,1,15,137
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Noah Clowney,BKN,LAL,home,L,20.968333333333334,3,7,0.429,0,0,0.0,0,4,2,2,0,0,1,6,-17,11.8,1258,Highlight,1,39,218
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Baylor Scheierman,BOS,DAL,away,W,28.311666666666667,1,5,0.2,0,0,0.0,1,6,3,0,1,1,2,3,16,21.9,1699,Highlight,1,17,63
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Jaylen Brown,BOS,DAL,away,W,37.383333333333333,15,29,0.517,1,2,0.5,1,10,3,3,1,0,4,33,-1,50.7,2243,Post Game Thread,1,28,94
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Jaylen Brown,BOS,DAL,away,W,37.383333333333333,15,29,0.517,1,2,0.5,1,10,3,3,1,0,4,33,-1,50.7,2243,Other,2,359,320
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Daniel Gafford,DAL,BOS,home,L,24.716666666666665,4,5,0.8,2,4,0.5,4,8,1,2,1,2,1,10,-11,32.9,1483,Other,1,77,115
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Cooper Flagg,DAL,BOS,home,L,36.716666666666669,12,24,0.5,10,11,0.909,1,8,6,1,0,2,1,36,-2,60.8,2203,Post Game Thread,1,28,94
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Cooper Flagg,DAL,BOS,home,L,36.716666666666669,12,24,0.5,10,11,0.909,1,8,6,1,0,2,1,36,-2,60.8,2203,Other,6,723,3891
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Christian Braun,DEN,DET,away,L,25.55,2,6,0.333,2,2,1.0,0,0,2,0,0,0,3,6,-9,9.0,1533,Highlight,1,7,18
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Jamal Murray,DEN,DET,away,L,36.93333333333333,8,17,0.471,12,13,0.923,0,1,8,0,0,2,0,32,5,51.2,2216,Highlight,4,18,118
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Peyton Watson,DEN,DET,away,L,37.783333333333331,4,11,0.364,9,11,0.818,1,2,2,3,2,3,3,17,9,35.6,2267,Highlight,1,3,25
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Daniss Jenkins,DET,DEN,home,W,15.921666666666667,2,8,0.25,2,2,1.0,1,0,0,0,1,0,5,6,-1,10.2,955,Highlight,1,10,62
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Caris LeVert,DET,DEN,home,W,20.116666666666667,2,6,0.333,0,0,0.0,1,1,3,0,1,1,3,4,-8,16.9,1207,Highlight,2,42,72
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Isaiah Stewart,DET,DEN,home,W,23.223333333333333,3,7,0.429,5,6,0.833,2,4,3,0,1,1,3,11,-2,28.7,1393,Highlight,2,51,127
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Jalen Duren,DET,DEN,home,W,30.916666666666668,6,10,0.6,7,8,0.875,4,9,1,1,1,0,1,19,0,38.1,1855,Highlight,2,54,141
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Tobias Harris,DET,DEN,home,W,33.526666666666664,4,13,0.308,1,1,1.0,1,5,3,2,0,0,3,11,3,20.7,2012,Highlight,3,31,134
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Cade Cunningham,DET,DEN,home,W,38.116666666666667,9,19,0.474,9,11,0.818,0,2,10,5,1,0,5,29,11,44.4,2287,Highlight,4,86,297
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Cade Cunningham,DET,DEN,home,W,38.116666666666667,9,19,0.474,9,11,0.818,0,2,10,5,1,0,5,29,11,44.4,2287,Post Game Thread,1,222,453
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Gary Payton II,GSW,PHI,home,L,8.83,0,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,2,1.5,530,Other,1,191,484
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Brandin Podziemski,GSW,PHI,home,L,25.266666666666666,3,8,0.375,0,0,0.0,1,1,2,4,0,1,1,8,-22,12.4,1516,Other,1,630,1965
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Draymond Green,GSW,PHI,home,L,25.461666666666666,2,7,0.286,0,0,0.0,0,7,3,1,0,0,0,6,-27,17.9,1528,Other,4,942,3062
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Jay Huff,IND,UTA,home,L,24.816666666666666,5,9,0.556,0,0,0.0,3,3,3,1,0,0,3,12,-14,22.7,1489,Other,1,36,207
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Bronny James,LAL,BKN,away,W,4.6,2,3,0.667,0,0,0.0,0,0,1,0,1,0,0,4,-9,8.5,276,Other,1,32,0
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Austin Reaves,LAL,BKN,away,W,20.633333333333333,3,9,0.333,8,10,0.8,0,4,1,2,2,0,3,15,10,25.3,1238,Highlight,1,137,4209
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,Austin Reaves,LAL,BKN,away,W,20.633333333333333,3,9,0.333,8,10,0.8,0,4,1,2,2,0,3,15,10,25.3,1238,Other,2,173,850
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,LeBron James,LAL,BKN,away,W,29.866666666666667,10,16,0.625,5,7,0.714,1,2,7,1,3,0,1,25,24,47.1,1792,Other,4,232,2434
2025-26,2026-02-03,2026-02-04 00:30:00.000000 UTC,LeBron James,LAL,BKN,away,W,29.866666666666667,10,16,0.625,5,7,0.714,1,2,7,1,3,0,1,25,24,47.1,1792,Highlight,2,213,5235
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Isaiah Hartenstein,OKC,ORL,home,W,22.883333333333333,4,6,0.667,4,5,0.8,2,8,10,2,0,1,2,12,24,40.0,1373,Other,2,31,505
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Isaiah Joe,OKC,ORL,home,W,23.425,8,12,0.667,1,1,1.0,0,0,0,0,1,0,2,22,16,25.0,1406,Highlight,1,86,991
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Desmond Bane,ORL,OKC,away,L,21.501666666666665,3,7,0.429,0,0,0.0,0,2,2,2,1,2,6,7,-11,19.4,1290,Highlight,1,56,126
2025-26,2026-02-03,2026-02-04 01:00:00.000000 UTC,Paolo Banchero,ORL,OKC,away,L,32.95,6,17,0.353,4,4,1.0,1,2,4,2,0,0,2,17,-29,24.6,1977,Other,1,87,147
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Jared McCain,PHI,GSW,away,W,8.3166666666666664,0,2,0.0,0,0,0.0,0,0,2,0,0,0,0,0,10,3.0,499,Other,1,74,904
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Jared McCain,PHI,GSW,away,W,8.3166666666666664,0,2,0.0,0,0,0.0,0,0,2,0,0,0,0,0,10,3.0,499,Highlight,1,248,1440
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,Dominick Barlow,PHI,GSW,away,W,22.018333333333334,3,10,0.3,2,2,1.0,6,0,1,0,1,0,0,10,12,21.7,1321,Other,2,113,572
2025-26,2026-02-03,2026-02-04 03:00:00.000000 UTC,VJ Edgecombe,PHI,GSW,away,W,39.55,11,20,0.55,1,2,0.5,3,4,7,2,2,0,1,25,27,47.9,2373,Other,1,21,182
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Collin Gillespie,PHX,POR,away,W,33.216666666666669,10,17,0.588,2,2,1.0,0,4,10,1,3,0,2,30,5,57.8,1993,Highlight,2,49,279
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Collin Gillespie,PHX,POR,away,W,33.216666666666669,10,17,0.588,2,2,1.0,0,4,10,1,3,0,2,30,5,57.8,1993,Post Game Thread,1,61,126
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Collin Gillespie,PHX,POR,away,W,33.216666666666669,10,17,0.588,2,2,1.0,0,4,10,1,3,0,2,30,5,57.8,1993,Other,2,50,198
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Donovan Clingan,POR,PHX,home,L,26.533333333333335,4,7,0.571,3,4,0.75,6,9,3,0,0,2,0,14,5,42.5,1592,Highlight,1,19,111
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Shaedon Sharpe,POR,PHX,home,L,31.398333333333333,7,16,0.438,3,3,1.0,0,1,1,1,0,0,2,19,7,20.7,1884,Highlight,1,38,124
2025-26,2026-02-03,2026-02-04 04:00:00.000000 UTC,Jerami Grant,POR,PHX,home,L,32.666666666666664,8,15,0.533,4,6,0.667,0,2,4,3,0,0,2,23,4,28.4,1960,Highlight,1,35,203
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Lauri Markkanen,UTA,IND,away,W,26.883333333333333,10,19,0.526,5,6,0.833,0,3,2,1,0,0,1,27,5,32.6,1613,Other,1,68,275
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Brice Sensabaugh,UTA,IND,away,W,29.5,8,14,0.571,0,0,0.0,0,1,5,0,0,0,3,20,6,28.7,1770,Highlight,1,8,75
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Ace Bailey,UTA,IND,away,W,40.05,7,10,0.7,3,6,0.5,2,2,1,1,3,3,2,19,13,42.3,2403,Other,1,16,56
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Isaiah Collier,UTA,IND,away,W,48.0,6,16,0.375,5,8,0.625,0,5,22,2,3,0,4,17,9,63.0,2880,Highlight,2,43,260
2025-26,2026-02-03,2026-02-04 00:00:00.000000 UTC,Isaiah Collier,UTA,IND,away,W,48.0,6,16,0.375,5,8,0.625,0,5,22,2,3,0,4,17,9,63.0,2880,Other,1,53,221
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Jock Landale,ATL,CHA,away,L,19.133333333333333,4,6,0.667,0,2,0.0,0,3,0,0,1,0,5,9,-7,15.6,1148,Highlight,1,12,14
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Onyeka Okongwu,ATL,CHA,away,L,28.866666666666667,5,9,0.556,5,5,1.0,2,1,0,1,1,2,2,18,4,29.6,1732,Highlight,1,9,78
2025-26,2026-02-11,2026-02-12 00:30:00.000000 UTC,Ben Saraf,BKN,IND,home,L,17.216666666666665,4,6,0.667,4,6,0.667,0,4,2,1,0,0,3,12,-17,18.8,1033,Highlight,1,1,0
2025-26,2026-02-11,2026-02-12 00:30:00.000000 UTC,Danny Wolf,BKN,IND,home,L,22.7,4,13,0.308,4,4,1.0,2,6,0,3,0,0,3,14,-18,20.6,1362,Highlight,1,2,5
2025-26,2026-02-11,2026-02-12 00:30:00.000000 UTC,Nolan Traore,BKN,IND,home,L,31.516666666666666,8,13,0.615,2,4,0.5,0,2,8,5,1,0,5,20,12,32.4,1891,Highlight,1,2,20
2025-26,2026-02-11,2026-02-12 00:30:00.000000 UTC,Payton Pritchard,BOS,CHI,home,W,33.666666666666664,11,18,0.611,1,2,0.5,0,5,8,5,2,0,0,26,13,45.0,2020,Highlight,1,5,18
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Xavier Tillman,CHA,ATL,home,W,1.2,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,0.0,72,Highlight,1,16,52
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Brandon Miller,CHA,ATL,home,W,35.641666666666666,10,26,0.385,6,6,1.0,1,8,2,5,1,2,4,31,3,48.8,2139,Highlight,2,29,396
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Brandon Miller,CHA,ATL,home,W,35.641666666666666,10,26,0.385,6,6,1.0,1,8,2,5,1,2,4,31,3,48.8,2139,Other,1,10,115
2025-26,2026-02-11,2026-02-12 00:30:00.000000 UTC,Rob Dillingham,CHI,BOS,away,L,30.1,6,12,0.5,4,5,0.8,0,1,7,3,3,0,4,16,-17,33.7,1806,Highlight,1,19,49
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,James Harden,CLE,WAS,home,W,28.45,1,4,0.25,10,12,0.833,0,4,11,6,0,1,3,13,18,31.3,1707,Highlight,3,183,2220
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,James Harden,CLE,WAS,home,W,28.45,1,4,0.25,10,12,0.833,0,4,11,6,0,1,3,13,18,31.3,1707,Other,2,51,140
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Jarrett Allen,CLE,WAS,home,W,26.616666666666667,8,8,1.0,5,6,0.833,3,6,1,2,0,2,1,21,25,37.3,1597,Other,3,58,259
2025-26,2026-02-11,2026-02-12 00:00:00.000000 UTC,Sam Merrill,CLE,WAS,home,W,24.983333333333334,11,12,0.917,1,1,1.0,1,4,1,1,1,1,1,32,22,44.5,1499,Other,1,25,121
